id,order_id,user_id,product_id,inventory_item_id,status,created_at,shipped_at,delivered_at,returned_at,sale_price
25847,17884,14286,28770,69747,Processing,2021-08-06 09:47:32 UTC,,,,7.9499998092651358
27608,19070,15244,12597,74515,Processing,2023-11-08 16:58:52 UTC,,,,7.9499998092651358
27876,19251,15380,5924,75219,Processing,2023-12-27 06:12:48 UTC,,,,7.9499998092651358
28202,19484,15583,12436,76092,Processing,2024-06-24 09:32:36 UTC,,,,7.9499998092651358
33293,22986,18435,18648,89891,Processing,2023-06-16 05:47:46 UTC,,,,7.9499998092651358
33415,23063,18502,28449,90231,Processing,2022-09-10 15:28:49 UTC,,,,7.9499998092651358
37547,25903,20764,14023,101388,Processing,2024-08-02 23:55:24 UTC,,,,7.9499998092651358
59472,41007,32717,28567,160649,Processing,2024-07-25 11:36:49 UTC,,,,7.9499998092651358
63563,43798,34963,28753,171660,Processing,2022-08-16 02:40:19 UTC,,,,7.9499998092651358
67500,46482,37141,6067,182314,Processing,2024-01-09 02:06:35 UTC,,,,7.9499998092651358
68810,47403,37904,12597,185886,Processing,2023-12-01 03:10:58 UTC,,,,7.9499998092651358
70753,48748,38994,18648,191115,Processing,2021-06-24 07:22:35 UTC,,,,7.9499998092651358
75600,52071,41665,5924,204156,Processing,2024-05-01 11:18:33 UTC,,,,7.9499998092651358
76927,52987,42425,6067,207708,Processing,2024-08-18 08:58:59 UTC,,,,7.9499998092651358
80776,55645,44532,12569,218089,Processing,2024-06-11 02:09:23 UTC,,,,7.9499998092651358
82293,56692,45323,15390,222129,Processing,2021-02-24 17:23:43 UTC,,,,7.9499998092651358
85034,58585,46810,5924,229513,Processing,2022-07-12 12:22:30 UTC,,,,7.9499998092651358
93659,64501,51488,5737,252766,Processing,2020-02-25 14:05:00 UTC,,,,7.9499998092651358
97043,66797,53317,5737,261927,Processing,2023-04-01 07:30:13 UTC,,,,7.9499998092651358
98965,68091,54329,12587,267114,Processing,2019-10-29 13:22:49 UTC,,,,7.9499998092651358
104872,72196,57666,29046,283097,Processing,2024-03-29 04:33:13 UTC,,,,7.9499998092651358
107732,74175,59215,15908,290803,Processing,2024-03-26 11:37:40 UTC,,,,7.9499998092651358
118114,81301,64880,28567,318710,Processing,2024-07-08 10:16:17 UTC,,,,7.9499998092651358
122175,84046,67099,18648,329589,Processing,2021-11-16 05:04:36 UTC,,,,7.9499998092651358
128570,88420,70605,28567,346766,Processing,2023-01-31 08:12:45 UTC,,,,7.9499998092651358
130246,89571,71530,28753,351288,Processing,2023-07-17 16:13:27 UTC,,,,7.9499998092651358
141128,97161,77681,28567,380616,Processing,2024-01-29 08:57:23 UTC,,,,7.9499998092651358
146802,101044,80796,12597,396072,Processing,2022-03-12 13:48:25 UTC,,,,7.9499998092651358
153265,105443,84352,14023,413506,Processing,2023-01-12 02:04:24 UTC,,,,7.9499998092651358
154500,106272,84984,15908,416876,Processing,2023-02-10 08:03:00 UTC,,,,7.9499998092651358
156925,107930,86346,12587,423405,Processing,2023-10-06 05:47:40 UTC,,,,7.9499998092651358
157029,108006,86407,28567,423685,Processing,2021-09-20 15:21:29 UTC,,,,7.9499998092651358
157178,108119,86486,5888,424097,Processing,2023-12-08 06:45:59 UTC,,,,7.9499998092651358
161297,111020,88780,28567,435172,Processing,2022-09-21 04:47:48 UTC,,,,7.9499998092651358
168647,116029,92808,13686,455030,Processing,2023-09-05 08:50:29 UTC,,,,7.9499998092651358
175006,120442,96308,15908,472198,Processing,2022-05-09 16:21:00 UTC,,,,7.9499998092651358
175071,120487,96348,15434,472369,Processing,2021-06-22 05:33:34 UTC,,,,7.9499998092651358
31255,21574,17351,5737,84378,Returned,2023-12-10 15:59:41 UTC,2023-12-08 13:22:00 UTC,2023-12-11 14:08:00 UTC,2023-12-13 11:36:00 UTC,7.9499998092651358
59011,40682,32451,15908,159388,Returned,2022-03-08 12:24:55 UTC,2022-03-11 00:37:00 UTC,2022-03-13 06:06:00 UTC,2022-03-14 01:20:00 UTC,7.9499998092651358
59399,40962,32681,5888,160445,Returned,2024-02-09 12:59:40 UTC,2024-02-10 05:21:00 UTC,2024-02-12 04:02:00 UTC,2024-02-14 14:36:00 UTC,7.9499998092651358
89293,61495,49156,28608,240985,Returned,2023-04-04 04:18:20 UTC,2023-04-03 12:08:00 UTC,2023-04-04 00:24:00 UTC,2023-04-04 02:02:00 UTC,7.9499998092651358
100536,69178,55195,28883,271346,Returned,2024-08-10 02:46:18 UTC,2024-08-09 22:35:00 UTC,2024-08-14 13:39:00 UTC,2024-08-17 12:56:00 UTC,7.9499998092651358
105524,72660,58034,12569,284864,Returned,2023-08-19 22:26:07 UTC,2023-08-17 14:00:00 UTC,2023-08-21 03:57:00 UTC,2023-08-23 05:44:00 UTC,7.9499998092651358
132837,91405,73010,5888,358275,Returned,2021-03-07 18:05:36 UTC,2021-03-09 13:38:00 UTC,2021-03-10 06:48:00 UTC,2021-03-12 22:13:00 UTC,7.9499998092651358
138730,95500,76328,15390,374170,Returned,2023-08-21 22:11:22 UTC,2023-08-23 06:48:00 UTC,2023-08-25 04:16:00 UTC,2023-08-27 03:41:00 UTC,7.9499998092651358
414,282,224,15434,1114,Shipped,2020-12-09 12:55:10 UTC,2020-12-09 17:44:00 UTC,,,7.9499998092651358
12568,8645,6879,9304,34034,Shipped,2024-07-15 06:56:24 UTC,2024-07-13 23:09:00 UTC,,,7.9499998092651358
13162,9068,7228,18686,35649,Shipped,2024-08-03 01:00:08 UTC,2024-07-31 03:34:00 UTC,,,7.9499998092651358
13928,9605,7644,28443,37720,Shipped,2024-05-02 03:30:31 UTC,2024-04-28 14:46:00 UTC,,,7.9499998092651358
16246,11188,8964,18686,43913,Shipped,2023-12-24 10:36:02 UTC,2023-12-26 22:42:00 UTC,,,7.9499998092651358
17599,12141,9723,29046,47572,Shipped,2023-10-02 14:10:36 UTC,2023-10-05 13:07:00 UTC,,,7.9499998092651358
18288,12615,10090,15434,49423,Shipped,2024-01-21 03:24:11 UTC,2024-01-21 13:59:00 UTC,,,7.9499998092651358
21995,15172,12144,28608,59418,Shipped,2021-06-17 10:44:05 UTC,2021-06-15 04:15:00 UTC,,,7.9499998092651358
40787,28177,22547,6067,110088,Shipped,2023-11-25 01:02:34 UTC,2023-11-24 11:38:00 UTC,,,7.9499998092651358
45405,31364,25101,28656,122613,Shipped,2020-03-27 07:02:38 UTC,2020-03-29 14:34:00 UTC,,,7.9499998092651358
50607,34929,27868,28443,136578,Shipped,2021-06-20 08:34:25 UTC,2021-06-21 03:32:00 UTC,,,7.9499998092651358
50813,35055,27961,12569,137139,Shipped,2024-07-21 04:45:38 UTC,2024-07-23 22:21:00 UTC,,,7.9499998092651358
52159,35982,28702,5924,140758,Shipped,2022-12-01 12:17:59 UTC,2022-12-03 19:59:00 UTC,,,7.9499998092651358
57460,39619,31615,12436,155182,Shipped,2019-11-17 23:54:48 UTC,2019-11-18 15:15:00 UTC,,,7.9499998092651358
58571,40381,32213,9304,158175,Shipped,2022-06-30 14:27:52 UTC,2022-07-01 09:05:00 UTC,,,7.9499998092651358
63744,43921,35056,12569,172154,Shipped,2023-10-18 06:44:17 UTC,2023-10-20 01:26:00 UTC,,,7.9499998092651358
68408,47115,37655,28443,184796,Shipped,2021-11-06 12:10:10 UTC,2021-11-07 11:15:00 UTC,,,7.9499998092651358
72458,49925,39916,5888,195652,Shipped,2024-09-08 11:14:50.998351 UTC,2024-09-06 21:12:08.998351 UTC,,,7.9499998092651358
73181,50410,40294,28608,197647,Shipped,2024-08-09 05:54:48 UTC,2024-08-09 20:52:00 UTC,,,7.9499998092651358
74567,51385,41070,15434,201341,Shipped,2023-07-27 05:25:58 UTC,2023-07-28 06:19:00 UTC,,,7.9499998092651358
76568,52735,42210,28567,206758,Shipped,2024-07-04 16:18:16 UTC,2024-07-07 12:53:00 UTC,,,7.9499998092651358
78305,53915,43160,9142,211404,Shipped,2023-09-26 23:59:48 UTC,2023-09-27 19:33:00 UTC,,,7.9499998092651358
78574,54097,43295,28656,212142,Shipped,2022-10-16 08:05:18 UTC,2022-10-17 17:03:00 UTC,,,7.9499998092651358
82321,56714,45338,28883,222198,Shipped,2023-03-24 02:59:42 UTC,2023-03-22 18:18:00 UTC,,,7.9499998092651358
83453,57497,45957,28449,225263,Shipped,2020-08-02 21:31:09 UTC,2020-08-02 18:58:00 UTC,,,7.9499998092651358
94236,64898,51808,28608,254282,Shipped,2024-08-23 03:21:36 UTC,2024-08-24 09:03:00 UTC,,,7.9499998092651358
105025,72312,57750,13686,283519,Shipped,2023-04-15 02:41:26 UTC,2023-04-16 05:38:00 UTC,,,7.9499998092651358
105600,72718,58073,12597,285075,Shipped,2023-09-14 00:00:43 UTC,2023-09-15 19:13:00 UTC,,,7.9499998092651358
110056,75779,60470,12587,297072,Shipped,2024-07-10 15:34:02 UTC,2024-07-11 05:54:00 UTC,,,7.9499998092651358
118263,81394,64953,28753,319125,Shipped,2024-08-15 07:15:45 UTC,2024-08-13 16:50:00 UTC,,,7.9499998092651358
118558,81596,65124,6067,319917,Shipped,2022-07-12 12:02:34 UTC,2022-07-09 17:42:00 UTC,,,7.9499998092651358
122566,84320,67331,28770,330644,Shipped,2024-01-23 14:59:14 UTC,2024-01-22 08:05:00 UTC,,,7.9499998092651358
122854,84521,67494,5737,331404,Shipped,2023-12-23 01:56:58 UTC,2023-12-26 00:51:00 UTC,,,7.9499998092651358
126849,87256,69654,28567,342142,Shipped,2023-11-12 23:34:24 UTC,2023-11-15 11:56:00 UTC,,,7.9499998092651358
127559,87735,70044,28567,344019,Shipped,2024-06-11 15:53:19 UTC,2024-06-10 11:53:00 UTC,,,7.9499998092651358
132642,91277,72901,9142,357749,Shipped,2022-06-30 07:29:00 UTC,2022-07-03 00:53:00 UTC,,,7.9499998092651358
133100,91595,73163,6067,358995,Shipped,2024-06-17 11:48:54 UTC,2024-06-15 06:50:00 UTC,,,7.9499998092651358
133365,91769,73301,15390,359688,Shipped,2024-03-22 14:27:40 UTC,2024-03-22 20:55:00 UTC,,,7.9499998092651358
146858,101085,80822,29046,396212,Shipped,2024-05-02 12:11:41 UTC,2024-04-30 09:11:00 UTC,,,7.9499998092651358
149302,102717,82143,28770,402818,Shipped,2023-02-24 00:10:38 UTC,2023-02-25 00:19:00 UTC,,,7.9499998092651358
162446,111799,89406,28770,438324,Shipped,2023-06-07 10:07:54 UTC,2023-06-04 16:50:00 UTC,,,7.9499998092651358
163788,112710,90145,28608,441959,Shipped,2024-09-02 03:18:53 UTC,2024-09-05 00:50:00 UTC,,,7.9499998092651358
167079,114950,91942,28883,450780,Shipped,2024-04-17 11:34:06 UTC,2024-04-16 04:49:00 UTC,,,7.9499998092651358
167759,115425,92320,9142,452628,Shipped,2024-01-09 04:00:55 UTC,2024-01-11 23:28:00 UTC,,,7.9499998092651358
169946,116951,93558,15434,458528,Shipped,2024-02-28 04:23:35 UTC,2024-02-28 08:37:00 UTC,,,7.9499998092651358
171673,118162,94503,12587,463202,Shipped,2022-12-04 23:25:36 UTC,2022-12-06 00:35:00 UTC,,,7.9499998092651358
172393,118645,94887,18648,465162,Shipped,2024-02-19 00:44:48 UTC,2024-02-20 20:39:00 UTC,,,7.9499998092651358
172774,118911,95092,15390,466205,Shipped,2024-08-03 11:25:13 UTC,2024-08-04 18:24:00 UTC,,,7.9499998092651358
180034,123916,99028,12436,485772,Shipped,2023-11-10 10:05:45 UTC,2023-11-11 17:22:00 UTC,,,7.9499998092651358
181242,124735,99683,28753,489047,Shipped,2024-05-15 12:12:53 UTC,2024-05-16 13:29:00 UTC,,,7.9499998092651358
13473,9294,7407,25179,36482,Cancelled,2023-10-01 17:21:59 UTC,,,,7.9600000381469727
109994,75737,60437,25179,296912,Cancelled,2023-10-13 10:03:47 UTC,,,,7.9600000381469727
97843,67343,53753,25179,264067,Complete,2022-04-30 09:26:28 UTC,2022-04-29 17:45:00 UTC,2022-04-30 17:10:00 UTC,,7.9600000381469727
139638,96145,76867,25179,376591,Processing,2022-03-18 17:46:29 UTC,,,,7.9600000381469727
159608,109840,87822,25179,430597,Returned,2024-07-10 00:29:03 UTC,2024-07-10 16:35:00 UTC,2024-07-12 08:55:00 UTC,2024-07-12 14:35:00 UTC,7.9600000381469727
20482,14111,11283,25179,55365,Shipped,2023-11-21 00:47:39 UTC,2023-11-21 21:20:00 UTC,,,7.9600000381469727
114796,79005,63035,25179,309788,Shipped,2024-09-01 15:54:52.303534 UTC,2024-09-01 21:55:33.303534 UTC,,,7.9600000381469727
177117,121915,97472,25179,477900,Shipped,2024-06-12 23:52:53 UTC,2024-06-12 09:30:00 UTC,,,7.9600000381469727
6820,4657,3699,635,18527,Cancelled,2024-08-26 15:59:24 UTC,,,,7.96999979019165
41159,28440,22731,11652,111120,Cancelled,2022-01-24 23:07:11 UTC,,,,7.96999979019165
61362,42297,33763,635,165739,Complete,2024-06-14 12:44:19 UTC,2024-06-14 06:17:00 UTC,2024-06-17 06:17:00 UTC,,7.96999979019165
92895,63967,51042,2922,250692,Complete,2023-01-13 01:20:58 UTC,2023-01-12 20:05:00 UTC,2023-01-15 21:16:00 UTC,,7.96999979019165
118801,81762,65283,2922,320551,Complete,2024-06-02 00:01:25 UTC,2024-06-04 04:30:00 UTC,2024-06-08 09:54:00 UTC,,7.96999979019165
129683,89181,71224,2922,349787,Complete,2020-11-09 21:52:28 UTC,2020-11-09 14:16:00 UTC,2020-11-12 09:26:00 UTC,,7.96999979019165
8379,5747,4543,635,22728,Processing,2024-07-11 01:19:42 UTC,,,,7.96999979019165
27851,19231,15366,2922,75149,Processing,2024-06-10 11:58:14 UTC,,,,7.96999979019165
136727,94127,75204,635,368765,Processing,2023-08-07 07:02:15 UTC,,,,7.96999979019165
144131,99217,79330,635,388830,Processing,2024-05-27 08:47:23 UTC,,,,7.96999979019165
89111,61375,49044,11652,240495,Returned,2024-03-13 12:04:46 UTC,2024-03-10 14:00:00 UTC,2024-03-14 00:12:00 UTC,2024-03-14 07:31:00 UTC,7.96999979019165
125750,86495,69055,635,339221,Returned,2024-05-10 09:56:18 UTC,2024-05-13 05:56:00 UTC,2024-05-16 00:25:00 UTC,2024-05-16 13:42:00 UTC,7.96999979019165
3496,2411,1920,2922,9534,Shipped,2024-07-29 07:13:58 UTC,2024-07-30 04:21:00 UTC,,,7.96999979019165
16848,11612,9304,11652,45520,Shipped,2023-10-02 09:50:48 UTC,2023-10-04 12:54:00 UTC,,,7.96999979019165
21707,14963,11986,2922,58653,Shipped,2021-10-12 16:28:05 UTC,2021-10-15 12:18:00 UTC,,,7.96999979019165
89474,61620,49249,11652,241475,Shipped,2022-12-13 03:00:32 UTC,2022-12-14 19:10:00 UTC,,,7.96999979019165
111362,76687,61196,11652,300536,Shipped,2023-01-08 00:51:06 UTC,2023-01-09 11:40:00 UTC,,,7.96999979019165
119578,82299,65702,635,322583,Shipped,2023-10-24 04:08:21 UTC,2023-10-25 04:41:00 UTC,,,7.96999979019165
26624,18400,14715,11596,71849,Cancelled,2022-01-14 15:17:23 UTC,,,,7.9800000190734863
51403,35469,28288,15252,138717,Cancelled,2022-11-19 13:47:27 UTC,,,,7.9800000190734863
116294,80053,63880,11745,313801,Cancelled,2023-10-01 00:04:45 UTC,,,,7.9800000190734863
1704,1160,911,14428,4626,Complete,2023-07-05 12:08:05 UTC,2023-07-05 16:58:00 UTC,2023-07-07 03:04:00 UTC,,7.9800000190734863
12967,8928,7111,11620,35132,Complete,2023-08-12 04:33:47 UTC,2023-08-14 22:21:00 UTC,2023-08-17 20:58:00 UTC,,7.9800000190734863
31522,21767,17500,14428,85086,Complete,2021-07-13 03:05:05 UTC,2021-07-14 04:29:00 UTC,2021-07-14 12:56:00 UTC,,7.9800000190734863
44563,30793,24625,15252,120307,Complete,2023-03-10 11:45:41 UTC,2023-03-10 14:29:00 UTC,2023-03-13 12:51:00 UTC,,7.9800000190734863
49436,34116,27228,2888,133419,Complete,2024-02-11 16:56:04 UTC,2024-02-13 19:32:00 UTC,2024-02-15 13:54:00 UTC,,7.9800000190734863
51712,35690,28447,13612,139558,Complete,2021-07-27 13:26:34 UTC,2021-07-29 10:14:00 UTC,2021-07-30 12:50:00 UTC,,7.9800000190734863
53326,36767,29339,11588,143931,Complete,2023-03-07 12:14:14 UTC,2023-03-09 09:04:00 UTC,2023-03-12 21:25:00 UTC,,7.9800000190734863
70194,48371,38682,11620,189621,Complete,2024-07-18 07:30:09 UTC,2024-07-17 22:37:00 UTC,2024-07-21 00:41:00 UTC,,7.9800000190734863
75941,52294,41848,2888,205063,Complete,2023-02-01 08:47:45 UTC,2023-02-03 10:29:00 UTC,2023-02-08 00:42:00 UTC,,7.9800000190734863
77395,53297,42680,11596,208958,Complete,2021-07-03 00:42:57 UTC,2021-07-01 02:33:00 UTC,2021-07-05 02:10:00 UTC,,7.9800000190734863
90097,62052,49587,2888,243132,Complete,2024-08-31 09:18:32.500917 UTC,2024-09-02 09:00:49.500917 UTC,2024-09-05 15:10:49.500917 UTC,,7.9800000190734863
96863,66685,53232,11596,261447,Complete,2024-07-14 09:26:21 UTC,2024-07-16 12:25:00 UTC,2024-07-17 20:22:00 UTC,,7.9800000190734863
99610,68549,54691,11500,268840,Complete,2022-08-14 16:04:14 UTC,2022-08-11 16:43:00 UTC,2022-08-12 20:13:00 UTC,,7.9800000190734863
116509,80195,63997,11500,314382,Complete,2021-09-12 05:08:34 UTC,2021-09-14 01:28:00 UTC,2021-09-15 21:12:00 UTC,,7.9800000190734863
128001,88042,70286,11745,345206,Complete,2021-11-15 03:01:35 UTC,2021-11-15 15:32:00 UTC,2021-11-18 04:22:00 UTC,,7.9800000190734863
154153,106029,84791,2888,415944,Complete,2022-10-09 01:18:39 UTC,2022-10-09 01:46:00 UTC,2022-10-09 18:21:00 UTC,,7.9800000190734863
156077,107349,85867,11588,421127,Complete,2021-05-17 04:14:31 UTC,2021-05-17 07:13:00 UTC,2021-05-22 05:57:00 UTC,,7.9800000190734863
156623,107725,86179,11588,422594,Complete,2023-07-22 23:03:22 UTC,2023-07-20 20:18:00 UTC,2023-07-25 11:13:00 UTC,,7.9800000190734863
162579,111884,89474,11588,438684,Complete,2024-06-24 09:28:30 UTC,2024-06-23 04:22:00 UTC,2024-06-26 07:01:00 UTC,,7.9800000190734863
2770,1915,1498,11620,7539,Processing,2024-05-22 18:27:04 UTC,,,,7.9800000190734863
15794,10887,8720,15252,42718,Processing,2023-10-16 22:21:14 UTC,,,,7.9800000190734863
20385,14040,11225,11745,55105,Processing,2024-07-22 12:57:44 UTC,,,,7.9800000190734863
76780,52888,42336,2888,207322,Processing,2023-11-04 08:37:18 UTC,,,,7.9800000190734863
85586,58956,47116,14428,231030,Processing,2024-04-08 12:28:24 UTC,,,,7.9800000190734863
106823,73542,58722,10688,288365,Processing,2022-12-22 12:08:15 UTC,,,,7.9800000190734863
116881,80452,64206,14428,315362,Processing,2023-09-02 16:23:50 UTC,,,,7.9800000190734863
127042,87381,69750,11620,342643,Processing,2022-12-07 09:07:13 UTC,,,,7.9800000190734863
127799,87898,70177,13612,344680,Processing,2022-10-03 06:04:42 UTC,,,,7.9800000190734863
139656,96156,76878,13612,376642,Processing,2020-11-23 03:10:11 UTC,,,,7.9800000190734863
148541,102193,81710,11620,400762,Processing,2022-03-26 02:50:24 UTC,,,,7.9800000190734863
150269,103364,82676,15252,405444,Processing,2024-02-04 01:06:27 UTC,,,,7.9800000190734863
45236,31252,25017,10688,122159,Returned,2021-04-26 11:49:45 UTC,2021-04-29 11:36:00 UTC,2021-05-03 08:00:00 UTC,2021-05-03 14:39:00 UTC,7.9800000190734863
51824,35763,28513,11745,139864,Returned,2023-11-19 08:47:56 UTC,2023-11-18 04:34:00 UTC,2023-11-21 03:28:00 UTC,2023-11-23 00:40:00 UTC,7.9800000190734863
110433,76044,60698,2888,298062,Returned,2022-10-22 11:43:02 UTC,2022-10-22 16:35:00 UTC,2022-10-26 07:51:00 UTC,2022-10-29 02:06:00 UTC,7.9800000190734863
163590,112580,90052,11620,441404,Returned,2024-01-24 15:00:38 UTC,2024-01-25 00:46:00 UTC,2024-01-26 07:26:00 UTC,2024-01-26 11:41:00 UTC,7.9800000190734863
2953,2033,1605,10688,8042,Shipped,2023-11-06 02:47:39 UTC,2023-11-06 00:43:00 UTC,,,7.9800000190734863
9906,6806,5391,10688,26866,Shipped,2020-06-07 04:35:10 UTC,2020-06-07 09:48:00 UTC,,,7.9800000190734863
11782,8097,6442,11596,31916,Shipped,2023-06-18 21:15:33 UTC,2023-06-16 01:44:00 UTC,,,7.9800000190734863
13019,8966,7141,11620,35274,Shipped,2024-05-01 22:54:09 UTC,2024-05-04 15:46:00 UTC,,,7.9800000190734863
22274,15358,12305,11596,60171,Shipped,2024-08-07 12:29:31 UTC,2024-08-07 19:30:00 UTC,,,7.9800000190734863
52704,36343,28994,2888,142281,Shipped,2024-04-22 00:14:42 UTC,2024-04-21 12:44:00 UTC,,,7.9800000190734863
102979,70848,56585,13612,277981,Shipped,2020-05-23 06:14:10 UTC,2020-05-24 23:32:00 UTC,,,7.9800000190734863
104314,71800,57361,11596,281587,Shipped,2024-07-01 22:31:31 UTC,2024-07-03 10:27:00 UTC,,,7.9800000190734863
106155,73094,58391,11596,286571,Shipped,2023-05-31 14:04:14 UTC,2023-06-01 09:33:00 UTC,,,7.9800000190734863
121920,83882,66980,10688,328888,Shipped,2023-10-11 10:41:54 UTC,2023-10-12 16:47:00 UTC,,,7.9800000190734863
136363,93874,75014,11588,367779,Shipped,2024-08-26 23:45:07 UTC,2024-08-24 18:11:00 UTC,,,7.9800000190734863
140331,96608,77238,11620,378496,Shipped,2020-08-12 05:23:53 UTC,2020-08-13 03:23:00 UTC,,,7.9800000190734863
158740,109237,87347,11596,428309,Shipped,2022-04-11 18:37:31 UTC,2022-04-13 22:17:00 UTC,,,7.9800000190734863
162109,111563,89226,11745,437400,Shipped,2023-11-17 03:29:15 UTC,2023-11-17 16:44:00 UTC,,,7.9800000190734863
162410,111772,89385,11596,438233,Shipped,2024-05-07 06:14:57 UTC,2024-05-10 06:41:00 UTC,,,7.9800000190734863
3539,2440,1942,10016,9640,Cancelled,2022-10-02 10:13:10 UTC,,,,7.9899997711181632
3916,2708,2175,9357,10667,Cancelled,2023-04-30 14:40:15 UTC,,,,7.9899997711181632
8011,5480,4344,15465,21722,Cancelled,2023-11-15 07:13:39 UTC,,,,7.9899997711181632
8744,5998,4734,14188,23719,Cancelled,2023-04-29 02:23:40 UTC,,,,7.9899997711181632
13448,9276,7392,9739,36419,Cancelled,2023-11-29 00:25:36 UTC,,,,7.9899997711181632
14134,9743,7768,13786,38279,Cancelled,2021-11-17 05:48:38 UTC,,,,7.9899997711181632
19600,13504,10802,9379,52991,Cancelled,2021-01-03 00:13:15 UTC,,,,7.9899997711181632
20289,13982,11172,11059,54848,Cancelled,2022-07-24 07:05:23 UTC,,,,7.9899997711181632
30176,20836,16741,15835,81418,Cancelled,2024-07-26 06:30:56 UTC,,,,7.9899997711181632
32368,22346,17964,28309,87383,Cancelled,2023-11-23 01:17:56 UTC,,,,7.9899997711181632
32910,22721,18238,14022,88843,Cancelled,2023-10-22 06:29:32 UTC,,,,7.9899997711181632
36000,24835,19923,9451,97246,Cancelled,2024-08-14 14:04:06 UTC,,,,7.9899997711181632
36698,25315,20297,3168,99105,Cancelled,2021-08-18 22:58:43 UTC,,,,7.9899997711181632
37026,25544,20481,14031,99994,Cancelled,2024-09-02 04:43:13.578457 UTC,,,,7.9899997711181632
37179,25646,20568,11420,100421,Cancelled,2020-07-02 00:42:28 UTC,,,,7.9899997711181632
41879,28929,23134,13641,113058,Cancelled,2023-01-30 11:33:23 UTC,,,,7.9899997711181632
43797,30264,24221,9357,118231,Cancelled,2023-05-24 15:17:59 UTC,,,,7.9899997711181632
45596,31498,25205,3822,123127,Cancelled,2021-06-16 09:19:54 UTC,,,,7.9899997711181632
50015,34538,27557,15835,134984,Cancelled,2024-05-07 02:52:22 UTC,,,,7.9899997711181632
50683,34973,27903,236,136782,Cancelled,2024-08-28 00:17:34 UTC,,,,7.9899997711181632
50885,35105,27999,236,137334,Cancelled,2024-07-12 08:46:19 UTC,,,,7.9899997711181632
51582,35587,28372,1132,139204,Cancelled,2022-04-23 03:41:03 UTC,,,,7.9899997711181632
54468,37535,29957,11059,147019,Cancelled,2023-08-05 14:41:34 UTC,,,,7.9899997711181632
54918,37859,30201,14098,148234,Cancelled,2023-06-01 00:16:22 UTC,,,,7.9899997711181632
60522,41726,33290,11059,163493,Cancelled,2022-10-13 07:40:00 UTC,,,,7.9899997711181632
60859,41948,33481,15465,164371,Cancelled,2023-04-21 21:41:02 UTC,,,,7.9899997711181632
61171,42164,33657,9363,165219,Cancelled,2024-04-16 13:21:30 UTC,,,,7.9899997711181632
64414,44375,35429,28340,173993,Cancelled,2024-05-20 11:38:30 UTC,,,,7.9899997711181632
68517,47189,37720,16231,185081,Cancelled,2024-08-05 07:56:31 UTC,,,,7.9899997711181632
69521,47907,38320,3303,187813,Cancelled,2024-08-27 02:42:10 UTC,,,,7.9899997711181632
76079,52387,41916,6029,205423,Cancelled,2024-09-02 09:18:52.280282 UTC,,,,7.9899997711181632
76597,52754,42225,29032,206833,Cancelled,2023-07-23 23:18:31 UTC,,,,7.9899997711181632
82175,56610,45263,29000,221806,Cancelled,2022-04-04 22:44:19 UTC,,,,7.9899997711181632
82828,57060,45613,15269,223546,Cancelled,2024-03-11 15:02:32 UTC,,,,7.9899997711181632
83391,57457,45929,29000,225099,Cancelled,2023-12-30 04:34:01 UTC,,,,7.9899997711181632
92102,63425,50657,8948,248525,Cancelled,2024-02-13 14:35:14 UTC,,,,7.9899997711181632
94094,64797,51724,28340,253914,Cancelled,2023-07-15 14:50:04 UTC,,,,7.9899997711181632
94686,65194,52048,3168,255545,Cancelled,2022-10-07 07:23:38 UTC,,,,7.9899997711181632
94794,65262,52092,14188,255834,Cancelled,2023-04-26 12:31:09 UTC,,,,7.9899997711181632
95543,65776,52487,2499,257846,Cancelled,2023-04-12 17:59:40 UTC,,,,7.9899997711181632
97769,67295,53718,28340,263862,Cancelled,2022-06-13 08:16:02 UTC,,,,7.9899997711181632
103490,71225,56882,15741,279379,Cancelled,2024-07-25 11:45:45 UTC,,,,7.9899997711181632
106938,73626,58794,15987,288677,Cancelled,2022-10-12 05:14:31 UTC,,,,7.9899997711181632
108861,74951,59831,3168,293838,Cancelled,2024-03-29 15:07:11 UTC,,,,7.9899997711181632
113107,77873,62156,14031,305254,Cancelled,2020-05-19 00:59:46 UTC,,,,7.9899997711181632
113717,78279,62467,3168,306889,Cancelled,2023-04-26 12:50:06 UTC,,,,7.9899997711181632
113728,78287,62473,11420,306920,Cancelled,2024-04-08 06:40:58 UTC,,,,7.9899997711181632
114024,78480,62629,8948,307724,Cancelled,2022-01-06 01:57:19 UTC,,,,7.9899997711181632
114276,78639,62754,9739,308418,Cancelled,2020-06-23 10:55:57 UTC,,,,7.9899997711181632
116003,79842,63714,12532,313011,Cancelled,2024-05-25 18:41:48 UTC,,,,7.9899997711181632
117707,81022,64663,9047,317589,Cancelled,2023-02-05 12:34:35 UTC,,,,7.9899997711181632
123310,84836,67720,14188,332625,Cancelled,2023-05-13 16:20:21 UTC,,,,7.9899997711181632
132364,91075,72745,28309,356984,Cancelled,2023-05-06 13:30:49 UTC,,,,7.9899997711181632
137046,94342,75383,10226,369586,Cancelled,2022-08-13 10:11:35 UTC,,,,7.9899997711181632
143387,98705,78906,2499,386777,Cancelled,2019-12-22 15:49:14 UTC,,,,7.9899997711181632
145688,100278,80191,16231,393050,Cancelled,2020-10-07 08:36:05 UTC,,,,7.9899997711181632
